instance_id,music_genre
302,Anime
303,Hip-Hop
304,Country
305,Jazz
306,Rock
307,Alternative
308,Jazz
309,Jazz
310,Country
311,Classical
312,Country
313,Hip-Hop
314,Rap
315,Rock
316,Jazz
317,Rock
318,Anime
319,Country
320,Rock
321,Blues
322,Jazz
323,Electronic
324,Jazz
325,Blues
326,Rock
327,Anime
328,Electronic
329,Alternative
330,Jazz
331,Rap
332,Rap
333,Anime
334,Blues
335,Rock
336,Alternative
337,Classical
338,Country
339,Rap
340,Classical
341,Electronic
342,Alternative
343,Alternative
344,Classical
345,Anime
346,Anime
347,Anime
348,Blues
349,Blues
350,Rock
351,Blues
352,Country
353,Country
354,Anime
355,Electronic
356,Electronic
357,Hip-Hop
358,Blues
359,Hip-Hop
360,Country
361,Rock
362,Rap
363,Electronic
364,Rock
365,Rock
366,Blues
367,Anime
368,Classical
369,Hip-Hop
370,Rock
371,Alternative
372,Country
373,Hip-Hop
374,Anime
375,Anime
376,Rock
377,Country
378,Hip-Hop
379,Country
380,Hip-Hop
381,Jazz
382,Jazz
383,Jazz
384,Jazz
385,Jazz
386,Rap
387,Blues
388,Hip-Hop
389,Classical
390,Rock
391,Classical
392,Jazz
393,Anime
394,Classical
395,Electronic
396,Anime
397,Classical
398,Electronic
399,Blues
400,Alternative
401,Rock
402,Hip-Hop
403,Electronic
404,Country
405,Classical
406,Hip-Hop
407,Hip-Hop
408,Country
409,Rock
410,Classical
411,Anime
412,Country
413,Rock
414,Blues
415,Rock
416,Jazz
417,Classical
418,Rock
419,Anime
420,Rock
421,Alternative
422,Jazz
423,Anime
424,Rap
425,Electronic
426,Rap
427,Rock
428,Country
429,Country
430,Electronic
431,Classical
432,Anime
433,Hip-Hop
434,Hip-Hop
435,Jazz
436,Alternative
437,Rock
438,Jazz
439,Rock
440,Rap
441,Anime
442,Electronic
443,Alternative
444,Alternative
445,Blues
446,Electronic
447,Electronic
448,Classical
449,Country
450,Electronic
451,Electronic
452,Alternative
453,Jazz
454,Alternative
455,Classical
456,Country
457,Blues
458,Rap
459,Country
460,Rock
461,Rap
462,Anime
463,Rap
464,Alternative
465,Country
466,Jazz
467,Blues
468,Rap
469,Jazz
470,Classical
471,Hip-Hop
472,Anime
473,Classical
474,Hip-Hop
475,Anime
476,Jazz
477,Electronic
478,Blues
479,Anime
480,Blues
481,Jazz
482,Anime
483,Country
484,Anime
485,Jazz
486,Anime
487,Alternative
488,Rap
489,Classical
490,Jazz
491,Hip-Hop
492,Alternative
493,Anime
494,Rock
495,Hip-Hop
496,Rock
497,Classical
498,Electronic
499,Rock
500,Alternative
501,Jazz
502,Classical
503,Rock
504,Classical
505,Electronic
506,Jazz
507,Jazz
508,Rock
509,Alternative
510,Blues
511,Classical
512,Classical
513,Anime
514,Classical
515,Rock
516,Alternative
517,Jazz
518,Jazz
519,Hip-Hop
520,Jazz
521,Electronic
522,Country
523,Anime
524,Anime
525,Anime
526,Rock
527,Classical
528,Alternative
529,Jazz
530,Jazz
531,Classical
532,Alternative
533,Hip-Hop
534,Rap
535,Classical
536,Rock
537,Rap
538,Jazz
539,Jazz
540,Rock
541,Classical
542,Rock
543,Rock
544,Blues
545,Rap
546,Country
547,Jazz
548,Blues
549,Country
550,Rock
551,Rock
552,Electronic
553,Alternative
554,Rock
555,Anime
556,Alternative
557,Alternative
558,Classical
559,Classical
560,Hip-Hop
561,Hip-Hop
562,Blues
563,Alternative
564,Anime
565,Country
566,Country
567,Rap
568,Anime
569,Anime
570,Rap
571,Country
572,Rock
573,Alternative
574,Rock
575,Rock
576,Country
577,Hip-Hop
578,Jazz
579,Rap
580,Anime
581,Hip-Hop
582,Classical
583,Hip-Hop
584,Country
585,Blues
586,Rock
587,Alternative
588,Alternative
589,Country
590,Country
591,Rock
592,Hip-Hop
593,Alternative
594,Rock
595,Alternative
596,Blues
597,Rap
598,Hip-Hop
599,Electronic
600,Hip-Hop
601,Electronic
602,Electronic
603,Blues
604,Jazz
605,Electronic
606,Rock
607,Country
608,Rock
609,Country
610,Classical
611,Alternative
612,Rock
613,Rock
614,Rap
615,Anime
616,Rock
617,Rock
618,Rock
619,Rock
620,Blues
621,Jazz
622,Blues
623,Classical
624,Hip-Hop
625,Rock
626,Rap
627,Hip-Hop
628,Anime
629,Country
630,Jazz
631,Rock
632,Electronic
633,Electronic
634,Electronic
635,Hip-Hop
636,Hip-Hop
637,Jazz
638,Electronic
639,Classical
640,Alternative
641,Jazz
642,Hip-Hop
643,Alternative
644,Classical
645,Country
646,Anime
647,Country
648,Rock
649,Alternative
650,Jazz
651,Anime
652,Hip-Hop
653,Country
654,Classical
655,Alternative
656,Rap
657,Rap
658,Jazz
659,Rap
660,Rap
661,Anime
662,Blues
663,Jazz
664,Rock
665,Hip-Hop
666,Rock
667,Anime
668,Jazz
669,Hip-Hop
670,Country
671,Blues
672,Hip-Hop
673,Blues
674,Hip-Hop
675,Country
676,Classical
677,Rock
678,Country
679,Country
680,Jazz
681,Blues
682,Jazz
683,Country
684,Country
685,Rap
686,Rock
687,Anime
688,Alternative
689,Anime
690,Anime
691,Hip-Hop
692,Rock
693,Electronic
694,Jazz
695,Country
696,Country
697,Electronic
698,Rap
699,Country
700,Jazz
701,Classical
702,Rap
703,Blues
704,Alternative
705,Rap
706,Alternative
707,Country
708,Blues
709,Rap
710,Electronic
711,Classical
712,Hip-Hop
713,Electronic
714,Hip-Hop
715,Jazz
716,Classical
717,Country
718,Anime
719,Classical
720,Electronic
721,Hip-Hop
722,Classical
723,Hip-Hop
724,Rock
725,Anime
726,Country
727,Rap
728,Anime
729,Classical
730,Electronic
731,Anime
732,Hip-Hop
733,Electronic
734,Classical
735,Classical
736,Anime
737,Rap
738,Hip-Hop
739,Rap
740,Rap
741,Country
742,Jazz
743,Hip-Hop
744,Blues
745,Anime
746,Jazz
747,Country
748,Hip-Hop
749,Country
750,Country
751,Electronic
752,Alternative
753,Classical
754,Hip-Hop
755,Rap
756,Jazz
757,Blues
758,Country
759,Rap
760,Country
761,Alternative
762,Jazz
763,Rock
764,Electronic
765,Rock
766,Country
767,Rap
768,Anime
769,Classical
770,Anime
771,Rock
772,Country
773,Hip-Hop
774,Classical
775,Country
776,Rap
777,Rock
778,Hip-Hop
779,Classical
780,Hip-Hop
781,Jazz
782,Rap
783,Jazz
784,Country
785,Electronic
786,Rap
787,Blues
788,Alternative
789,Hip-Hop
790,Hip-Hop
791,Rock
792,Hip-Hop
793,Rap
794,Country
795,Anime
796,Alternative
797,Classical
798,Jazz
799,Jazz
800,Alternative
801,Classical
802,Rap
803,Rap
804,Electronic
805,Electronic
806,Rock
807,Rap
808,Rock
809,Electronic
810,Anime
811,Anime
812,Jazz
813,Blues
814,Country
815,Rock
816,Alternative
817,Rap
818,Jazz
819,Rock
820,Electronic
821,Rap
822,Anime
823,Blues
824,Classical
825,Country
826,Country
827,Rap
828,Rock
829,Anime
830,Classical
831,Rap
832,Rock
833,Jazz
834,Rock
835,Classical
836,Country
837,Hip-Hop
838,Country
839,Rock
840,Blues
841,Rock
842,Alternative
843,Rap
844,Rap
845,Rock
846,Jazz
847,Jazz
848,Classical
849,Classical
850,Anime
851,Electronic
852,Electronic
853,Hip-Hop
854,Electronic
855,Alternative
856,Hip-Hop
857,Country
858,Alternative
859,Rock
860,Alternative
861,Rap
862,Rock
863,Alternative
864,Rap
865,Rock
866,Rap
867,Classical
868,Jazz
869,Rock
870,Electronic
871,Country
872,Rap
873,Hip-Hop
874,Rock
875,Jazz
876,Rap
877,Country
878,Alternative
879,Classical
880,Anime
881,Anime
882,Rock
883,Alternative
884,Hip-Hop
885,Rap
886,Electronic
887,Country
888,Rap
889,Jazz
890,Classical
891,Anime
892,Country
893,Blues
894,Hip-Hop
895,Anime
896,Anime
897,Classical
898,Jazz
899,Rap
900,Rock
901,Rock
902,Country
903,Hip-Hop
904,Rock
905,Rap
906,Country
907,Jazz
908,Jazz
909,Rap
910,Blues
911,Electronic
912,Electronic
913,Electronic
914,Anime
915,Jazz
916,Rock
917,Blues
918,Blues
919,Alternative
920,Rock
921,Rock
922,Anime
923,Blues
924,Rock
925,Country
926,Jazz
927,Hip-Hop
928,Country
929,Hip-Hop
930,Anime
931,Hip-Hop
932,Rock
933,Anime
934,Hip-Hop
935,Jazz
936,Rap
937,Rap
938,Alternative
939,Blues
940,Rap
941,Electronic
942,Rock
943,Country
944,Rock
945,Rock
946,Classical
947,Classical
948,Country
949,Country
950,Hip-Hop
951,Rock
952,Rock
953,Electronic
954,Alternative
955,Rap
956,Rock
957,Anime
958,Alternative
959,Classical
960,Anime
961,Electronic
962,Jazz
963,Rap
964,Anime
965,Jazz
966,Classical
967,Rock
968,Blues
969,Country
970,Classical
971,Jazz
972,Jazz
973,Jazz
974,Alternative
975,Hip-Hop
976,Classical
977,Electronic
978,Rap
979,Blues
980,Rock
981,Anime
982,Alternative
983,Classical
984,Hip-Hop
985,Rock
986,Classical
987,Alternative
988,Classical
989,Classical
990,Hip-Hop
991,Classical
992,Country
993,Anime
994,Rap
995,Country
996,Rock
997,Anime
998,Alternative
999,Classical
1000,Anime
1001,Rap
1002,Hip-Hop
1003,Hip-Hop
1004,Country
1005,Country
1006,Rap
1007,Rap
1008,Anime
1009,Electronic
1010,Rap
1011,Classical
1012,Anime
1013,Alternative
1014,Rap
1015,Alternative
1016,Hip-Hop
1017,Anime
1018,Rap
1019,Jazz
1020,Classical
1021,Country
1022,Hip-Hop
1023,Anime
1024,Hip-Hop
1025,Anime
1026,Anime
1027,Classical
1028,Anime
1029,Rock
1030,Jazz
1031,Rock
1032,Hip-Hop
1033,Rap
1034,Alternative
1035,Hip-Hop
1036,Jazz
1037,Rock
1038,Classical
1039,Rap
1040,Jazz
1041,Rap
1042,Rap
1043,Blues
1044,Rap
1045,Country
1046,Anime
1047,Jazz
1048,Electronic
1049,Hip-Hop
1050,Blues
1051,Rock
1052,Country
1053,Jazz
1054,Country
1055,Rap
1056,Country
1057,Classical
1058,Electronic
1059,Hip-Hop
1060,Hip-Hop
1061,Country
1062,Electronic
1063,Jazz
1064,Alternative
1065,Electronic
1066,Anime
1067,Rock
1068,Rock
1069,Alternative
1070,Hip-Hop
1071,Electronic
1072,Rock
1073,Jazz
1074,Rap
1075,Anime
1076,Jazz
1077,Classical
1078,Country
1079,Hip-Hop
1080,Jazz
1081,Rock
1082,Rock
1083,Rock
1084,Rock
1085,Classical
1086,Anime
1087,Hip-Hop
1088,Electronic
1089,Jazz
1090,Rock
1091,Jazz
1092,Rap
1093,Country
1094,Anime
1095,Blues
1096,Country
1097,Alternative
1098,Hip-Hop
1099,Rap
1100,Hip-Hop
1101,Rock
1102,Anime
1103,Jazz
1104,Hip-Hop
1105,Blues
1106,Anime
1107,Electronic
1108,Anime
1109,Country
1110,Rap
1111,Rock
1112,Rap
1113,Classical
1114,Rock
1115,Classical
1116,Anime
1117,Anime
1118,Country
1119,Electronic
1120,Rock
1121,Country
1122,Rap
1123,Anime
1124,Rock
1125,Blues
1126,Classical
1127,Classical
1128,Rock
1129,Blues
1130,Rock
1131,Blues
1132,Rock
1133,Alternative
1134,Blues
1135,Jazz
1136,Country
1137,Rap
1138,Alternative
1139,Blues
1140,Alternative
1141,Country
1142,Classical
1143,Classical
1144,Alternative
1145,Jazz
1146,Country
1147,Anime
1148,Hip-Hop
1149,Rock
1150,Anime
1151,Electronic
1152,Blues
1153,Blues
1154,Classical
1155,Anime
1156,Classical
1157,Rock
1158,Jazz
1159,Rock
1160,Classical
1161,Country
1162,Hip-Hop
1163,Jazz
1164,Alternative
1165,Country
1166,Electronic
1167,Electronic
1168,Electronic
1169,Country
1170,Country
1171,Rock
1172,Country
1173,Rap
1174,Rap
1175,Hip-Hop
1176,Country
1177,Anime
1178,Anime
1179,Rap
1180,Jazz
1181,Jazz
1182,Electronic
1183,Alternative
1184,Rock
1185,Classical
1186,Hip-Hop
1187,Blues
1188,Hip-Hop
1189,Electronic
1190,Rap
1191,Rap
1192,Hip-Hop
1193,Anime
1194,Electronic
1195,Jazz
1196,Electronic
1197,Blues
1198,Jazz
1199,Alternative
1200,Rock
1201,Country
1202,Classical
1203,Rap
1204,Rock
1205,Classical
1206,Alternative
1207,Classical
1208,Blues
1209,Rock
1210,Blues
1211,Anime
1212,Classical
1213,Jazz
1214,Classical
1215,Jazz
1216,Rock
1217,Alternative
1218,Rock
1219,Rap
1220,Country
1221,Rock
1222,Jazz
1223,Country
1224,Electronic
1225,Jazz
1226,Rock
1227,Anime
1228,Electronic
1229,Country
1230,Blues
1231,Jazz
1232,Jazz
1233,Classical
1234,Rock
1235,Anime
1236,Country
1237,Rap
1238,Hip-Hop
1239,Alternative
1240,Rap
1241,Classical
1242,Rock
1243,Rock
1244,Country
1245,Electronic
1246,Country
1247,Anime
1248,Classical
1249,Blues
1250,Country
1251,Rock
1252,Jazz
1253,Country
1254,Alternative
1255,Rock
1256,Classical
1257,Jazz
1258,Electronic
1259,Blues
1260,Alternative
1261,Classical
1262,Rap
1263,Classical
1264,Electronic
1265,Rap
1266,Rock
1267,Rock
1268,Alternative
1269,Alternative
1270,Blues
1271,Anime
1272,Hip-Hop
1273,Anime
1274,Classical
1275,Electronic
1276,Anime
1277,Jazz
1278,Hip-Hop
1279,Jazz
1280,Jazz
1281,Jazz
1282,Country
1283,Country
1284,Jazz
1285,Anime
1286,Blues
1287,Classical
1288,Anime
1289,Classical
1290,Rap
1291,Blues
1292,Country
1293,Alternative
1294,Anime
1295,Country
1296,Jazz
1297,Country
1298,Alternative
1299,Hip-Hop
1300,Rock
1301,Anime
1302,Anime
1303,Anime
1304,Alternative
1305,Hip-Hop
1306,Alternative
1307,Jazz
1308,Rock
1309,Classical
1310,Jazz
1311,Anime
1312,Electronic
1313,Hip-Hop
1314,Rock
1315,Rap
1316,Classical
1317,Hip-Hop
1318,Hip-Hop
1319,Alternative
1320,Electronic
1321,Country
1322,Anime
1323,Hip-Hop
1324,Anime
1325,Jazz
1326,Anime
1327,Rap
1328,Blues
1329,Anime
1330,Electronic
1331,Rap
1332,Hip-Hop
1333,Classical
1334,Country
1335,Rock
1336,Hip-Hop
1337,Rock
1338,Rock
1339,Blues
1340,Classical
1341,Classical
1342,Rock
1343,Jazz
1344,Blues
1345,Rap
1346,Jazz
1347,Electronic
1348,Alternative
1349,Alternative
1350,Rock
1351,Rock
1352,Country
1353,Rap
1354,Electronic
1355,Hip-Hop
1356,Blues
1357,Blues
1358,Country
1359,Blues
1360,Jazz
1361,Classical
1362,Electronic
1363,Rock
1364,Rock
1365,Blues
1366,Rock
1367,Jazz
1368,Anime
1369,Hip-Hop
1370,Rock
1371,Rap
1372,Classical
1373,Anime
1374,Country
1375,Classical
1376,Country
1377,Anime
1378,Rock
1379,Classical
1380,Alternative
1381,Country
1382,Alternative
1383,Hip-Hop
1384,Hip-Hop
1385,Classical
1386,Electronic
1387,Electronic
1388,Anime
1389,Anime
1390,Classical
1391,Electronic
1392,Rock
1393,Blues
1394,Hip-Hop
1395,Alternative
1396,Jazz
1397,Hip-Hop
1398,Country
1399,Hip-Hop
1400,Blues
1401,Hip-Hop
1402,Blues
1403,Hip-Hop
1404,Electronic
1405,Alternative
1406,Alternative
1407,Rock
1408,Jazz
1409,Alternative
1410,Alternative
1411,Rock
1412,Rock
1413,Anime
1414,Country
1415,Classical
1416,Rock
1417,Alternative
1418,Blues
1419,Anime
1420,Rock
1421,Electronic
1422,Anime
1423,Rock
1424,Jazz
1425,Rap
1426,Anime
1427,Hip-Hop
1428,Electronic
1429,Rock
1430,Hip-Hop
1431,Country
1432,Blues
1433,Anime
1434,Blues
1435,Jazz
1436,Country
1437,Blues
1438,Electronic
1439,Anime
1440,Hip-Hop
1441,Rock
1442,Blues
1443,Rap
1444,Classical
1445,Classical
1446,Country
1447,Hip-Hop
1448,Anime
1449,Country
1450,Hip-Hop
1451,Country
1452,Blues
1453,Country
1454,Rap
1455,Electronic
1456,Rap
1457,Alternative
1458,Rap
1459,Alternative
1460,Alternative
1461,Country
1462,Rock
1463,Alternative
1464,Blues
1465,Classical
1466,Electronic
1467,Alternative
1468,Jazz
1469,Country
1470,Jazz
1471,Country
1472,Rock
1473,Rap
1474,Country
1475,Rap
1476,Hip-Hop
1477,Anime
1478,Alternative
1479,Rock
1480,Jazz
1481,Alternative
1482,Rap
1483,Rock
1484,Rock
1485,Classical
1486,Rock
1487,Jazz
1488,Rock
1489,Country
1490,Rap
1491,Rap
1492,Hip-Hop
1493,Jazz
1494,Country
1495,Country
1496,Rock
1497,Classical
1498,Classical
1499,Alternative
1500,Country
1501,Classical
1502,Rap
1503,Blues
1504,Hip-Hop
1505,Electronic
1506,Blues
1507,Rock
1508,Country
1509,Jazz
1510,Electronic
1511,Rap
1512,Electronic
1513,Alternative
1514,Alternative
1515,Country
1516,Classical
1517,Classical
1518,Rap
1519,Rock
1520,Jazz
1521,Country
1522,Jazz
1523,Anime
1524,Rock
1525,Rock
1526,Country
1527,Hip-Hop
1528,Anime
1529,Jazz
1530,Jazz
1531,Hip-Hop
1532,Anime
1533,Anime
1534,Country
1535,Anime
1536,Alternative
1537,Hip-Hop
1538,Rap
1539,Classical
1540,Rock
1541,Electronic
1542,Rock
1543,Hip-Hop
1544,Anime
1545,Country
1546,Rap
1547,Classical
1548,Anime
1549,Rock
1550,Classical
1551,Anime
1552,Jazz
1553,Rock
1554,Rock
1555,Jazz
1556,Blues
1557,Jazz
1558,Country
1559,Blues
1560,Blues
1561,Rock
1562,Blues
1563,Jazz
1564,Alternative
1565,Rap
1566,Jazz
1567,Rap
1568,Country
1569,Blues
1570,Jazz
1571,Alternative
1572,Jazz
1573,Anime
1574,Classical
1575,Rock
1576,Alternative
1577,Rap
1578,Country
1579,Country
1580,Rock
1581,Rock
1582,Blues
1583,Hip-Hop
1584,Blues
1585,Jazz
1586,Rap
1587,Jazz
1588,Alternative
1589,Country
1590,Rock
1591,Jazz
1592,Blues
1593,Country
1594,Classical
1595,Jazz
1596,Country
1597,Rock
1598,Rock
1599,Classical
1600,Rock
1601,Rap
1602,Rap
1603,Classical
1604,Anime
1605,Rock
1606,Classical
1607,Hip-Hop
1608,Country
1609,Hip-Hop
1610,Country
1611,Hip-Hop
1612,Jazz
1613,Electronic
1614,Blues
1615,Rock
1616,Rock
1617,Country
1618,Country
1619,Country
1620,Country
1621,Electronic
1622,Jazz
1623,Rap
1624,Blues
1625,Country
1626,Country
1627,Hip-Hop
1628,Country
1629,Rock
1630,Rap
1631,Blues
1632,Blues
1633,Rap
1634,Rap
1635,Hip-Hop
1636,Electronic
1637,Jazz
1638,Rap
1639,Jazz
1640,Rock
1641,Blues
1642,Blues
1643,Blues
1644,Jazz
1645,Rap
1646,Alternative
1647,Jazz
1648,Hip-Hop
1649,Hip-Hop
1650,Blues
1651,Anime
1652,Jazz
1653,Alternative
1654,Electronic
1655,Classical
1656,Alternative
1657,Blues
1658,Country
1659,Rock
1660,Country
1661,Hip-Hop
1662,Jazz
1663,Rock
1664,Rap
1665,Classical
1666,Alternative
1667,Rock
1668,Rock
1669,Classical
1670,Alternative
1671,Electronic
1672,Alternative
1673,Jazz
1674,Hip-Hop
1675,Rap
1676,Jazz
1677,Country
1678,Jazz
1679,Classical
1680,Electronic
1681,Country
1682,Country
1683,Rock
1684,Anime
1685,Electronic
1686,Hip-Hop
1687,Hip-Hop
1688,Country
1689,Alternative
1690,Blues
1691,Rock
1692,Alternative
1693,Hip-Hop
1694,Jazz
1695,Country
1696,Anime
1697,Alternative
1698,Alternative
1699,Country
1700,Rap
1701,Alternative
1702,Rock
1703,Rap
1704,Hip-Hop
1705,Country
1706,Classical
1707,Anime
1708,Country
1709,Jazz
1710,Rap
1711,Anime
1712,Anime
1713,Alternative
1714,Rock
1715,Electronic
1716,Country
1717,Rap
1718,Country
1719,Anime
1720,Rap
1721,Rock
1722,Classical
1723,Anime
1724,Classical
1725,Anime
1726,Blues
1727,Hip-Hop
1728,Anime
1729,Country
1730,Rap
1731,Hip-Hop
1732,Country
1733,Jazz
1734,Rap
1735,Blues
1736,Rap
1737,Hip-Hop
1738,Anime
1739,Electronic
1740,Rock
1741,Blues
1742,Classical
1743,Country
1744,Country
1745,Rock
1746,Alternative
1747,Jazz
1748,Blues
1749,Hip-Hop
1750,Blues
1751,Blues
1752,Electronic
1753,Jazz
1754,Electronic
1755,Jazz
1756,Rock
1757,Anime
1758,Electronic
1759,Jazz
1760,Jazz
1761,Rock
1762,Country
1763,Blues
1764,Anime
1765,Classical
1766,Rock
1767,Country
1768,Rock
1769,Anime
1770,Rock
1771,Classical
1772,Blues
1773,Blues
1774,Hip-Hop
1775,Classical
1776,Jazz
1777,Hip-Hop
1778,Rock
1779,Electronic
1780,Rap
1781,Rap
1782,Hip-Hop
1783,Classical
1784,Country
1785,Rock
1786,Country
1787,Classical
1788,Anime
1789,Alternative
1790,Rock
1791,Classical
1792,Rap
1793,Anime
1794,Blues
1795,Electronic
1796,Hip-Hop
1797,Classical
1798,Electronic
1799,Country
1800,Jazz
1801,Classical
1802,Hip-Hop
1803,Classical
1804,Anime
1805,Blues
1806,Rock
1807,Rap
1808,Rap
1809,Electronic
1810,Classical
1811,Rap
1812,Rock
1813,Rap
1814,Rap
1815,Anime
1816,Anime
1817,Classical
1818,Rap
1819,Rock
1820,Alternative
1821,Blues
1822,Alternative
1823,Alternative
1824,Country
1825,Classical
1826,Jazz
1827,Rap
1828,Rock
1829,Electronic
1830,Hip-Hop
1831,Country
1832,Alternative
1833,Rap
1834,Jazz
1835,Rock
1836,Hip-Hop
1837,Country
1838,Electronic
1839,Rock
1840,Anime
1841,Hip-Hop
1842,Blues
1843,Jazz
1844,Rock
1845,Rock
1846,Alternative
1847,Country
1848,Anime
1849,Classical
1850,Hip-Hop
1851,Rock
1852,Alternative
1853,Hip-Hop
1854,Hip-Hop
1855,Rock
1856,Anime
1857,Classical
1858,Jazz
1859,Anime
1860,Hip-Hop
1861,Anime
1862,Blues
1863,Classical
1864,Hip-Hop
1865,Alternative
1866,Anime
1867,Rock
1868,Blues
1869,Anime
1870,Jazz
1871,Classical
1872,Hip-Hop
1873,Anime
1874,Classical
1875,Anime
1876,Blues
1877,Blues
1878,Rock
1879,Jazz
1880,Rock
1881,Anime
1882,Electronic
1883,Anime
1884,Classical
1885,Anime
1886,Rock
1887,Electronic
1888,Blues
1889,Rock
1890,Country
1891,Electronic
1892,Rap
1893,Alternative
1894,Blues
1895,Classical
1896,Hip-Hop
1897,Alternative
1898,Classical
1899,Classical
1900,Classical
1901,Rap
1902,Electronic
1903,Country
1904,Blues
1905,Electronic
1906,Electronic
1907,Rap
1908,Jazz
1909,Country
1910,Blues
1911,Anime
1912,Electronic
1913,Country
1914,Jazz
1915,Jazz
1916,Electronic
1917,Anime
1918,Classical
1919,Electronic
1920,Rap
1921,Jazz
1922,Alternative
1923,Hip-Hop
1924,Blues
1925,Rap
1926,Rap
1927,Jazz
1928,Classical
1929,Rap
1930,Rap
1931,Classical
1932,Classical
1933,Anime
1934,Blues
1935,Blues
1936,Jazz
1937,Country
1938,Classical
1939,Country
1940,Rock
1941,Hip-Hop
1942,Classical
1943,Anime
1944,Electronic
1945,Classical
1946,Country
1947,Alternative
1948,Alternative
1949,Electronic
1950,Hip-Hop
1951,Anime
1952,Classical
1953,Alternative
1954,Rock
1955,Alternative
1956,Rock
1957,Alternative
1958,Country
1959,Country
1960,Anime
1961,Electronic
1962,Electronic
1963,Rap
1964,Alternative
1965,Rock
1966,Rock
1967,Country
1968,Country
1969,Hip-Hop
1970,Alternative
1971,Rock
1972,Electronic
1973,Country
1974,Rap
1975,Electronic
1976,Jazz
1977,Blues
1978,Classical
1979,Electronic
1980,Rap
1981,Hip-Hop
1982,Blues
1983,Anime
1984,Country
1985,Classical
1986,Rock
1987,Rap
1988,Country
1989,Rap
1990,Classical
1991,Blues
1992,Rock
