instance_id,music_genre
234,Electronic
235,Electronic
236,Anime
237,Blues
238,Electronic
239,Classical
240,Jazz
241,Jazz
242,Electronic
243,Anime
244,Classical
245,Electronic
246,Alternative
247,Electronic
248,Blues
249,Electronic
250,Blues
251,Anime
252,Classical
253,Anime
254,Anime
255,Classical
256,Classical
257,Electronic
258,Jazz
259,Electronic
260,Anime
261,Electronic
262,Alternative
263,Anime
264,Electronic
265,Blues
266,Anime
267,Electronic
268,Classical
269,Electronic
270,Electronic
271,Electronic
272,Blues
273,Classical
274,Blues
275,Classical
276,Anime
277,Anime
278,Anime
279,Anime
280,Alternative
281,Electronic
282,Blues
283,Electronic
284,Electronic
285,Blues
286,Jazz
287,Anime
288,Anime
289,Electronic
290,Classical
291,Electronic
292,Alternative
293,Electronic
294,Anime
295,Blues
296,Anime
297,Anime
298,Classical
299,Blues
300,Anime
301,Classical
302,Anime
303,Jazz
304,Electronic
305,Electronic
306,Blues
307,Electronic
308,Anime
309,Classical
310,Electronic
311,Classical
312,Classical
313,Jazz
314,Alternative
315,Electronic
316,Anime
317,Electronic
318,Country
319,Anime
320,Classical
321,Anime
322,Classical
323,Anime
324,Anime
325,Electronic
326,Classical
327,Blues
328,Electronic
329,Anime
330,Classical
331,Electronic
332,Electronic
333,Electronic
334,Classical
335,Anime
336,Anime
337,Classical
338,Anime
339,Alternative
340,Classical
341,Anime
342,Blues
343,Classical
344,Classical
345,Electronic
346,Anime
347,Classical
348,Blues
349,Electronic
350,Blues
351,Electronic
352,Blues
353,Blues
354,Anime
355,Anime
356,Anime
357,Alternative
358,Anime
359,Blues
360,Blues
361,Anime
362,Alternative
363,Anime
364,Anime
365,Blues
366,Blues
367,Anime
368,Classical
369,Electronic
370,Blues
371,Anime
372,Anime
373,Electronic
374,Jazz
375,Electronic
376,Alternative
377,Anime
378,Alternative
379,Classical
380,Electronic
381,Anime
382,Classical
383,Classical
384,Anime
385,Anime
386,Electronic
387,Electronic
388,Electronic
389,Classical
390,Blues
391,Classical
392,Classical
393,Anime
394,Classical
395,Blues
396,Anime
397,Classical
398,Anime
399,Classical
400,Electronic
401,Classical
402,Alternative
403,Anime
404,Anime
405,Classical
406,Electronic
407,Electronic
408,Electronic
409,Anime
410,Classical
411,Blues
412,Blues
413,Jazz
414,Electronic
415,Classical
416,Anime
417,Classical
418,Anime
419,Electronic
420,Anime
421,Electronic
422,Classical
423,Anime
424,Classical
425,Electronic
426,Electronic
427,Blues
428,Electronic
429,Electronic
430,Electronic
431,Classical
432,Anime
433,Alternative
434,Electronic
435,Electronic
436,Anime
437,Electronic
438,Blues
439,Anime
440,Alternative
441,Anime
442,Anime
443,Electronic
444,Anime
445,Anime
446,Electronic
447,Anime
448,Classical
449,Anime
450,Electronic
451,Electronic
452,Anime
453,Anime
454,Anime
455,Classical
456,Anime
457,Blues
458,Anime
459,Blues
460,Electronic
461,Electronic
462,Anime
463,Alternative
464,Electronic
465,Blues
466,Alternative
467,Classical
468,Electronic
469,Electronic
470,Classical
471,Electronic
472,Anime
473,Classical
474,Electronic
475,Electronic
476,Blues
477,Anime
478,Electronic
479,Blues
480,Electronic
481,Classical
482,Anime
483,Electronic
484,Blues
485,Anime
486,Electronic
487,Anime
488,Electronic
489,Classical
490,Blues
491,Alternative
492,Electronic
493,Anime
494,Anime
495,Alternative
496,Jazz
497,Classical
498,Electronic
499,Electronic
500,Anime
501,Blues
502,Classical
503,Classical
504,Classical
505,Anime
506,Anime
507,Jazz
508,Anime
509,Blues
510,Anime
511,Anime
512,Classical
513,Country
514,Blues
515,Classical
516,Electronic
517,Classical
518,Anime
519,Electronic
520,Anime
521,Anime
522,Blues
523,Electronic
524,Anime
525,Anime
526,Anime
527,Classical
528,Anime
529,Classical
530,Electronic
531,Classical
532,Electronic
533,Electronic
534,Electronic
535,Classical
536,Electronic
537,Alternative
538,Classical
539,Electronic
540,Anime
541,Jazz
542,Anime
543,Anime
544,Anime
545,Alternative
546,Blues
547,Blues
548,Blues
549,Classical
550,Anime
551,Electronic
552,Anime
553,Anime
554,Blues
555,Classical
556,Anime
557,Anime
558,Classical
559,Classical
560,Electronic
561,Electronic
562,Anime
563,Blues
564,Anime
565,Classical
566,Anime
567,Alternative
568,Anime
569,Anime
570,Electronic
571,Anime
572,Anime
573,Blues
574,Anime
575,Anime
576,Blues
577,Jazz
578,Classical
579,Electronic
580,Blues
581,Alternative
582,Classical
583,Electronic
584,Electronic
585,Anime
586,Blues
587,Anime
588,Anime
589,Anime
590,Electronic
591,Electronic
592,Electronic
593,Alternative
594,Electronic
595,Blues
596,Anime
597,Electronic
598,Alternative
599,Anime
600,Electronic
601,Electronic
602,Anime
603,Anime
604,Anime
605,Electronic
606,Anime
607,Electronic
608,Classical
609,Anime
610,Classical
611,Blues
612,Anime
613,Anime
614,Electronic
615,Anime
616,Classical
617,Anime
618,Anime
619,Anime
620,Classical
621,Anime
622,Electronic
623,Classical
624,Electronic
625,Electronic
626,Alternative
627,Electronic
628,Anime
629,Electronic
630,Classical
631,Blues
632,Anime
633,Anime
634,Anime
635,Electronic
636,Alternative
637,Anime
638,Anime
639,Classical
640,Jazz
641,Anime
642,Electronic
643,Electronic
644,Classical
645,Electronic
646,Electronic
647,Anime
648,Anime
649,Electronic
650,Classical
651,Electronic
652,Electronic
653,Anime
654,Classical
655,Anime
656,Classical
657,Anime
658,Electronic
659,Electronic
660,Jazz
661,Anime
662,Anime
663,Electronic
664,Anime
665,Alternative
666,Electronic
667,Anime
668,Blues
669,Alternative
670,Anime
671,Anime
672,Electronic
673,Blues
674,Alternative
675,Anime
676,Classical
677,Classical
678,Anime
679,Blues
680,Blues
681,Electronic
682,Classical
683,Electronic
684,Electronic
685,Jazz
686,Anime
687,Anime
688,Electronic
689,Electronic
690,Electronic
691,Alternative
692,Anime
693,Alternative
694,Anime
695,Blues
696,Electronic
697,Electronic
698,Electronic
699,Anime
700,Anime
701,Classical
702,Electronic
703,Anime
704,Electronic
705,Electronic
706,Anime
707,Anime
708,Blues
709,Alternative
710,Electronic
711,Classical
712,Electronic
713,Anime
714,Electronic
715,Electronic
716,Classical
717,Classical
718,Anime
719,Classical
720,Electronic
721,Alternative
722,Classical
723,Alternative
724,Blues
725,Blues
726,Anime
727,Jazz
728,Blues
729,Classical
730,Anime
731,Anime
732,Jazz
733,Blues
734,Classical
735,Classical
736,Anime
737,Electronic
738,Electronic
739,Electronic
740,Electronic
741,Anime
742,Classical
743,Electronic
744,Classical
745,Classical
746,Classical
747,Anime
748,Electronic
749,Electronic
750,Anime
751,Anime
752,Classical
753,Classical
754,Blues
755,Alternative
756,Electronic
757,Jazz
758,Jazz
759,Electronic
760,Anime
761,Electronic
762,Classical
763,Classical
764,Anime
765,Blues
766,Electronic
767,Anime
768,Classical
769,Classical
770,Anime
771,Electronic
772,Anime
773,Alternative
774,Classical
775,Blues
776,Anime
777,Anime
778,Electronic
779,Classical
780,Alternative
781,Electronic
782,Electronic
783,Classical
784,Classical
785,Anime
786,Alternative
787,Electronic
788,Blues
789,Alternative
790,Alternative
791,Anime
792,Electronic
793,Alternative
794,Blues
795,Anime
796,Blues
797,Alternative
798,Electronic
799,Classical
800,Electronic
801,Classical
802,Jazz
803,Alternative
804,Anime
805,Electronic
806,Anime
807,Alternative
808,Blues
809,Anime
810,Anime
811,Classical
812,Classical
813,Alternative
814,Classical
815,Electronic
816,Anime
817,Alternative
818,Classical
819,Blues
820,Anime
821,Alternative
822,Anime
823,Electronic
824,Classical
825,Anime
826,Blues
827,Electronic
828,Anime
829,Electronic
830,Classical
831,Electronic
832,Electronic
833,Blues
834,Blues
835,Classical
836,Electronic
837,Electronic
838,Electronic
839,Blues
840,Anime
841,Anime
842,Electronic
843,Alternative
844,Electronic
845,Blues
846,Classical
847,Anime
848,Anime
849,Classical
850,Electronic
851,Electronic
852,Blues
853,Electronic
854,Electronic
855,Classical
856,Alternative
857,Electronic
858,Blues
859,Electronic
860,Electronic
861,Electronic
862,Blues
863,Classical
864,Blues
865,Classical
866,Electronic
867,Classical
868,Blues
869,Electronic
870,Electronic
871,Anime
872,Electronic
873,Alternative
874,Electronic
875,Anime
876,Electronic
877,Anime
878,Jazz
879,Classical
880,Anime
881,Anime
882,Anime
883,Electronic
884,Jazz
885,Anime
886,Blues
887,Classical
888,Electronic
889,Classical
890,Classical
891,Electronic
892,Classical
893,Classical
894,Alternative
895,Anime
896,Classical
897,Classical
898,Electronic
899,Blues
900,Anime
901,Classical
902,Anime
903,Electronic
904,Electronic
905,Electronic
906,Classical
907,Anime
908,Jazz
909,Alternative
910,Blues
911,Anime
912,Anime
913,Electronic
914,Blues
915,Anime
916,Electronic
917,Classical
918,Classical
919,Jazz
920,Anime
921,Electronic
922,Classical
923,Classical
924,Classical
925,Anime
926,Classical
927,Jazz
928,Anime
929,Alternative
930,Classical
931,Electronic
932,Anime
933,Anime
934,Electronic
935,Alternative
936,Electronic
937,Blues
938,Anime
939,Electronic
940,Blues
941,Classical
942,Anime
943,Blues
944,Jazz
945,Blues
946,Classical
947,Classical
948,Electronic
949,Anime
950,Electronic
951,Blues
952,Classical
953,Anime
954,Blues
955,Anime
956,Blues
957,Anime
958,Anime
959,Classical
960,Classical
961,Anime
962,Anime
963,Classical
964,Blues
965,Anime
966,Classical
967,Electronic
968,Electronic
969,Anime
970,Classical
971,Anime
972,Classical
973,Jazz
974,Electronic
975,Alternative
976,Classical
977,Electronic
978,Alternative
979,Electronic
980,Electronic
981,Anime
982,Blues
983,Classical
984,Electronic
985,Classical
986,Classical
987,Blues
988,Classical
989,Classical
990,Electronic
991,Classical
992,Electronic
993,Anime
994,Blues
995,Blues
996,Electronic
997,Electronic
998,Jazz
999,Classical
1000,Electronic
1001,Electronic
1002,Electronic
1003,Alternative
1004,Classical
1005,Classical
1006,Alternative
1007,Alternative
1008,Anime
1009,Electronic
1010,Alternative
1011,Classical
1012,Blues
1013,Electronic
1014,Electronic
1015,Blues
1016,Anime
1017,Electronic
1018,Jazz
1019,Classical
1020,Classical
1021,Anime
1022,Electronic
1023,Blues
1024,Electronic
1025,Electronic
1026,Classical
1027,Classical
1028,Anime
1029,Blues
1030,Classical
1031,Blues
1032,Electronic
1033,Electronic
1034,Anime
1035,Electronic
1036,Classical
1037,Anime
1038,Classical
1039,Anime
1040,Anime
1041,Alternative
1042,Jazz
1043,Electronic
1044,Alternative
1045,Jazz
1046,Electronic
1047,Anime
1048,Blues
1049,Blues
1050,Anime
1051,Blues
1052,Blues
1053,Classical
1054,Electronic
1055,Electronic
1056,Blues
1057,Classical
1058,Anime
1059,Electronic
1060,Electronic
1061,Jazz
1062,Blues
1063,Classical
1064,Electronic
1065,Blues
1066,Blues
1067,Electronic
1068,Classical
1069,Blues
1070,Jazz
1071,Anime
1072,Anime
1073,Electronic
1074,Electronic
1075,Anime
1076,Electronic
1077,Classical
1078,Blues
1079,Electronic
1080,Classical
1081,Electronic
1082,Blues
1083,Blues
1084,Blues
1085,Classical
1086,Anime
1087,Electronic
1088,Electronic
1089,Classical
1090,Anime
1091,Classical
1092,Jazz
1093,Anime
1094,Electronic
1095,Classical
1096,Electronic
1097,Anime
1098,Alternative
1099,Electronic
1100,Anime
1101,Anime
1102,Classical
1103,Anime
1104,Alternative
1105,Classical
1106,Blues
1107,Blues
1108,Classical
1109,Electronic
1110,Blues
1111,Anime
1112,Electronic
1113,Classical
1114,Blues
1115,Classical
1116,Anime
1117,Anime
1118,Anime
1119,Electronic
1120,Electronic
1121,Electronic
1122,Electronic
1123,Electronic
1124,Electronic
1125,Anime
1126,Classical
1127,Classical
1128,Anime
1129,Anime
1130,Anime
1131,Jazz
1132,Anime
1133,Anime
1134,Anime
1135,Blues
1136,Blues
1137,Alternative
1138,Anime
1139,Anime
1140,Anime
1141,Blues
1142,Classical
1143,Electronic
1144,Anime
1145,Classical
1146,Electronic
1147,Anime
1148,Blues
1149,Blues
1150,Blues
1151,Electronic
1152,Blues
1153,Classical
1154,Classical
1155,Blues
1156,Classical
1157,Anime
1158,Anime
1159,Anime
1160,Classical
1161,Electronic
1162,Electronic
1163,Blues
1164,Anime
1165,Electronic
1166,Anime
1167,Electronic
1168,Anime
1169,Electronic
1170,Blues
1171,Jazz
1172,Anime
1173,Blues
1174,Electronic
1175,Electronic
1176,Blues
1177,Anime
1178,Electronic
1179,Anime
1180,Anime
1181,Classical
1182,Electronic
1183,Electronic
1184,Blues
1185,Classical
1186,Electronic
1187,Anime
1188,Electronic
1189,Anime
1190,Electronic
1191,Alternative
1192,Electronic
1193,Electronic
1194,Anime
1195,Anime
1196,Electronic
1197,Classical
1198,Jazz
1199,Blues
1200,Classical
1201,Blues
1202,Classical
1203,Jazz
1204,Blues
1205,Classical
1206,Electronic
1207,Classical
1208,Classical
1209,Anime
1210,Blues
1211,Anime
1212,Classical
1213,Blues
1214,Classical
1215,Blues
1216,Anime
1217,Anime
1218,Blues
1219,Alternative
1220,Classical
1221,Electronic
1222,Anime
1223,Blues
1224,Electronic
1225,Alternative
1226,Anime
1227,Electronic
1228,Electronic
1229,Electronic
1230,Anime
1231,Jazz
1232,Blues
1233,Classical
1234,Electronic
1235,Electronic
1236,Blues
1237,Electronic
1238,Electronic
1239,Electronic
1240,Blues
1241,Classical
1242,Electronic
1243,Blues
1244,Electronic
1245,Alternative
1246,Classical
1247,Classical
1248,Classical
1249,Electronic
1250,Blues
1251,Classical
1252,Anime
1253,Electronic
1254,Blues
1255,Anime
1256,Classical
1257,Electronic
1258,Anime
1259,Electronic
1260,Blues
1261,Classical
1262,Electronic
1263,Classical
1264,Anime
1265,Alternative
1266,Classical
1267,Classical
1268,Blues
1269,Blues
1270,Electronic
1271,Anime
1272,Electronic
1273,Blues
1274,Classical
1275,Anime
1276,Electronic
1277,Anime
1278,Electronic
1279,Classical
1280,Anime
1281,Classical
1282,Electronic
1283,Anime
1284,Classical
1285,Jazz
1286,Anime
1287,Jazz
1288,Classical
1289,Classical
1290,Alternative
1291,Jazz
1292,Classical
1293,Electronic
1294,Anime
1295,Alternative
1296,Jazz
1297,Blues
1298,Anime
1299,Electronic
1300,Blues
1301,Electronic
1302,Anime
1303,Anime
1304,Anime
1305,Electronic
1306,Electronic
1307,Anime
1308,Anime
1309,Classical
1310,Classical
1311,Blues
1312,Anime
1313,Alternative
1314,Anime
1315,Alternative
1316,Classical
1317,Electronic
1318,Electronic
1319,Electronic
1320,Electronic
1321,Anime
1322,Classical
1323,Electronic
1324,Classical
1325,Blues
1326,Anime
1327,Alternative
1328,Anime
1329,Country
1330,Anime
1331,Electronic
1332,Blues
1333,Classical
1334,Electronic
1335,Anime
1336,Alternative
1337,Anime
1338,Electronic
1339,Anime
1340,Classical
1341,Classical
1342,Electronic
1343,Anime
1344,Electronic
1345,Electronic
1346,Jazz
1347,Blues
1348,Anime
1349,Anime
1350,Classical
1351,Anime
1352,Classical
1353,Alternative
1354,Anime
1355,Electronic
1356,Blues
1357,Blues
1358,Anime
1359,Classical
1360,Anime
1361,Classical
1362,Electronic
1363,Blues
1364,Anime
1365,Classical
1366,Electronic
1367,Anime
1368,Electronic
1369,Blues
1370,Anime
1371,Electronic
1372,Classical
1373,Classical
1374,Classical
1375,Classical
1376,Electronic
1377,Classical
1378,Anime
1379,Classical
1380,Anime
1381,Anime
1382,Anime
1383,Alternative
1384,Electronic
1385,Classical
1386,Anime
1387,Electronic
1388,Electronic
1389,Electronic
1390,Classical
1391,Electronic
1392,Anime
1393,Electronic
1394,Electronic
1395,Blues
1396,Blues
1397,Alternative
1398,Blues
1399,Electronic
1400,Electronic
1401,Electronic
1402,Classical
1403,Electronic
1404,Electronic
1405,Blues
1406,Anime
1407,Anime
1408,Electronic
1409,Blues
1410,Jazz
1411,Classical
1412,Anime
1413,Anime
1414,Blues
1415,Classical
1416,Blues
1417,Anime
1418,Country
1419,Classical
1420,Anime
1421,Anime
1422,Anime
1423,Electronic
1424,Alternative
1425,Alternative
1426,Classical
1427,Electronic
1428,Electronic
1429,Anime
1430,Electronic
1431,Blues
1432,Electronic
1433,Blues
1434,Electronic
1435,Anime
1436,Electronic
1437,Blues
1438,Electronic
1439,Anime
1440,Alternative
1441,Anime
1442,Anime
1443,Alternative
1444,Classical
1445,Classical
1446,Electronic
1447,Electronic
1448,Anime
1449,Electronic
1450,Electronic
1451,Blues
1452,Anime
1453,Electronic
1454,Electronic
1455,Anime
1456,Electronic
1457,Blues
1458,Electronic
1459,Anime
1460,Electronic
1461,Jazz
1462,Blues
1463,Electronic
1464,Electronic
1465,Classical
1466,Electronic
1467,Anime
1468,Classical
1469,Blues
1470,Blues
1471,Classical
1472,Anime
1473,Blues
1474,Classical
1475,Alternative
1476,Electronic
1477,Electronic
1478,Classical
1479,Blues
1480,Classical
1481,Anime
1482,Alternative
1483,Anime
1484,Electronic
1485,Classical
1486,Anime
1487,Anime
1488,Blues
1489,Electronic
1490,Alternative
1491,Classical
1492,Electronic
1493,Electronic
1494,Blues
1495,Anime
1496,Anime
1497,Classical
1498,Classical
1499,Anime
1500,Electronic
1501,Anime
1502,Alternative
1503,Electronic
1504,Electronic
1505,Electronic
1506,Classical
1507,Anime
1508,Jazz
1509,Electronic
1510,Electronic
1511,Electronic
1512,Electronic
1513,Blues
1514,Anime
1515,Blues
1516,Classical
1517,Classical
1518,Electronic
1519,Classical
1520,Jazz
1521,Blues
1522,Classical
1523,Electronic
1524,Electronic
1525,Anime
1526,Blues
1527,Alternative
1528,Anime
1529,Classical
1530,Anime
1531,Anime
1532,Electronic
1533,Classical
1534,Electronic
1535,Electronic
1536,Anime
1537,Electronic
1538,Jazz
1539,Classical
1540,Blues
1541,Anime
1542,Blues
1543,Electronic
1544,Electronic
1545,Classical
1546,Electronic
1547,Classical
1548,Blues
1549,Anime
1550,Classical
1551,Electronic
1552,Anime
1553,Electronic
1554,Anime
1555,Classical
1556,Anime
1557,Classical
1558,Country
1559,Electronic
1560,Electronic
1561,Blues
1562,Classical
1563,Electronic
1564,Electronic
1565,Blues
1566,Classical
1567,Electronic
1568,Classical
1569,Blues
1570,Anime
1571,Anime
1572,Classical
1573,Blues
1574,Classical
1575,Blues
1576,Anime
1577,Electronic
1578,Blues
1579,Electronic
1580,Electronic
1581,Electronic
1582,Anime
1583,Blues
1584,Classical
1585,Classical
1586,Electronic
1587,Anime
1588,Anime
1589,Anime
1590,Electronic
1591,Anime
1592,Electronic
1593,Jazz
1594,Classical
1595,Jazz
1596,Blues
1597,Anime
1598,Anime
1599,Classical
1600,Classical
1601,Blues
1602,Alternative
1603,Classical
1604,Electronic
1605,Electronic
1606,Classical
1607,Electronic
1608,Anime
1609,Electronic
1610,Electronic
1611,Electronic
1612,Electronic
1613,Anime
1614,Anime
1615,Electronic
1616,Electronic
1617,Jazz
1618,Electronic
1619,Country
1620,Anime
1621,Electronic
1622,Anime
1623,Electronic
1624,Anime
1625,Blues
1626,Anime
1627,Alternative
1628,Blues
1629,Anime
1630,Electronic
1631,Electronic
1632,Anime
1633,Electronic
1634,Electronic
1635,Electronic
1636,Anime
1637,Classical
1638,Electronic
1639,Electronic
1640,Anime
1641,Anime
1642,Blues
1643,Anime
1644,Electronic
1645,Electronic
1646,Anime
1647,Classical
1648,Electronic
1649,Electronic
1650,Electronic
1651,Classical
1652,Anime
1653,Anime
1654,Alternative
1655,Classical
1656,Electronic
1657,Classical
1658,Classical
1659,Electronic
1660,Blues
1661,Electronic
1662,Classical
1663,Anime
1664,Blues
1665,Classical
1666,Anime
1667,Blues
1668,Anime
1669,Classical
1670,Anime
1671,Electronic
1672,Anime
1673,Classical
1674,Alternative
1675,Electronic
1676,Anime
1677,Classical
1678,Classical
1679,Classical
1680,Anime
1681,Anime
1682,Blues
1683,Anime
1684,Electronic
1685,Anime
1686,Electronic
1687,Electronic
1688,Electronic
1689,Jazz
1690,Anime
1691,Anime
1692,Blues
1693,Electronic
1694,Jazz
1695,Anime
1696,Blues
1697,Blues
1698,Anime
1699,Classical
1700,Alternative
1701,Blues
1702,Anime
1703,Alternative
1704,Alternative
1705,Electronic
1706,Classical
1707,Anime
1708,Electronic
1709,Classical
1710,Electronic
1711,Anime
1712,Anime
1713,Anime
1714,Blues
1715,Anime
1716,Electronic
1717,Alternative
1718,Blues
1719,Anime
1720,Alternative
1721,Anime
1722,Classical
1723,Anime
1724,Classical
1725,Electronic
1726,Anime
1727,Electronic
1728,Anime
1729,Anime
1730,Blues
1731,Blues
1732,Blues
1733,Electronic
1734,Anime
1735,Anime
1736,Electronic
1737,Blues
1738,Classical
1739,Alternative
1740,Anime
1741,Classical
1742,Classical
1743,Classical
1744,Anime
1745,Electronic
1746,Anime
1747,Classical
1748,Blues
1749,Electronic
1750,Anime
1751,Classical
1752,Anime
1753,Blues
1754,Anime
1755,Jazz
1756,Electronic
1757,Classical
1758,Electronic
1759,Classical
1760,Classical
1761,Anime
1762,Electronic
1763,Anime
1764,Electronic
1765,Classical
1766,Anime
1767,Anime
1768,Anime
1769,Alternative
1770,Electronic
1771,Classical
1772,Classical
1773,Anime
1774,Electronic
1775,Classical
1776,Blues
1777,Electronic
1778,Blues
1779,Anime
1780,Jazz
1781,Electronic
1782,Electronic
1783,Classical
1784,Blues
1785,Anime
1786,Anime
1787,Classical
1788,Classical
1789,Blues
1790,Electronic
1791,Classical
1792,Alternative
1793,Anime
1794,Electronic
1795,Anime
1796,Alternative
1797,Classical
1798,Electronic
1799,Anime
1800,Anime
1801,Classical
1802,Electronic
1803,Anime
1804,Blues
1805,Jazz
1806,Anime
1807,Electronic
1808,Electronic
1809,Anime
1810,Blues
1811,Alternative
1812,Anime
1813,Blues
1814,Alternative
1815,Anime
1816,Anime
1817,Classical
1818,Blues
1819,Anime
1820,Anime
1821,Anime
1822,Electronic
1823,Blues
1824,Blues
1825,Classical
1826,Classical
1827,Alternative
1828,Classical
1829,Anime
1830,Electronic
1831,Blues
1832,Classical
1833,Alternative
1834,Anime
1835,Electronic
1836,Electronic
1837,Blues
1838,Blues
1839,Electronic
1840,Anime
1841,Alternative
1842,Electronic
1843,Classical
1844,Classical
1845,Anime
1846,Country
1847,Electronic
1848,Anime
1849,Classical
1850,Classical
1851,Anime
1852,Blues
1853,Electronic
1854,Electronic
1855,Anime
1856,Anime
1857,Classical
1858,Anime
1859,Blues
1860,Electronic
1861,Electronic
1862,Electronic
1863,Classical
1864,Electronic
1865,Electronic
1866,Electronic
1867,Anime
1868,Blues
1869,Anime
1870,Anime
1871,Classical
1872,Anime
1873,Anime
1874,Classical
1875,Electronic
1876,Alternative
1877,Classical
1878,Anime
1879,Electronic
1880,Anime
1881,Anime
1882,Alternative
1883,Electronic
1884,Classical
1885,Classical
1886,Jazz
1887,Electronic
1888,Electronic
1889,Electronic
1890,Blues
1891,Anime
1892,Electronic
1893,Anime
1894,Alternative
1895,Classical
1896,Classical
1897,Blues
1898,Classical
1899,Classical
1900,Classical
1901,Electronic
1902,Anime
1903,Electronic
1904,Anime
1905,Anime
1906,Electronic
1907,Electronic
1908,Anime
1909,Blues
1910,Anime
1911,Anime
1912,Anime
1913,Anime
1914,Classical
1915,Blues
1916,Blues
1917,Electronic
1918,Classical
1919,Anime
1920,Electronic
1921,Jazz
1922,Blues
1923,Electronic
1924,Anime
1925,Electronic
1926,Anime
1927,Electronic
1928,Classical
1929,Alternative
1930,Jazz
1931,Classical
1932,Classical
1933,Electronic
1934,Classical
1935,Alternative
1936,Classical
1937,Electronic
1938,Classical
1939,Anime
1940,Classical
1941,Electronic
1942,Classical
1943,Classical
1944,Blues
1945,Classical
1946,Anime
1947,Classical
1948,Jazz
1949,Anime
1950,Blues
1951,Electronic
1952,Classical
1953,Electronic
1954,Anime
1955,Anime
1956,Anime
1957,Electronic
1958,Electronic
1959,Electronic
1960,Anime
1961,Anime
1962,Electronic
1963,Electronic
1964,Classical
1965,Anime
1966,Anime
1967,Anime
1968,Blues
1969,Electronic
1970,Anime
1971,Classical
1972,Anime
1973,Blues
1974,Electronic
1975,Blues
1976,Classical
1977,Electronic
1978,Classical
1979,Anime
1980,Electronic
1981,Electronic
1982,Electronic
1983,Anime
1984,Anime
1985,Classical
1986,Anime
1987,Electronic
1988,Electronic
1989,Blues
1990,Classical
1991,Electronic
1992,Anime
1993,Electronic
1994,Electronic
1995,Alternative
1996,Blues
1997,Blues
1998,Blues
1999,Electronic
2000,Classical
2001,Classical
2002,Classical
2003,Classical
2004,Classical
2005,Anime
2006,Electronic
2007,Blues
2008,Anime
2009,Classical
2010,Electronic
2011,Electronic
2012,Anime
2013,Jazz
2014,Classical
2015,Anime
2016,Blues
2017,Electronic
2018,Classical
2019,Electronic
2020,Anime
2021,Electronic
2022,Alternative
2023,Blues
2024,Electronic
2025,Electronic
2026,Anime
2027,Anime
2028,Anime
2029,Anime
2030,Blues
